crawl_date,brand,product_id,major_category,major_category_url,series_name,series_summary,series_url,series_cover_image_url,series_declared_product_count,product_name,list_title,model,style,material,color,specification,description_text,list_image_url,hover_image_url,gallery_image_count,gallery_image_urls,display_image_count,display_image_urls,display_image_local_paths,display_image_selection_basis,detail_url
2026-04-08,红苹果,1049,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,哥德I,哥德I,哥德I,现代简约,连锁弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/1715rt466d.jpg,,4,http://www.redapple.com.cn/upload/2016/0120/1714062dz6.jpg | http://www.redapple.com.cn/upload/2016/0120/1714b2n2rd.jpg | http://www.redapple.com.cn/upload/2016/0120/17148lpjr2.jpg | http://www.redapple.com.cn/upload/2016/0120/1714v0rf2p.jpg,4,http://www.redapple.com.cn/upload/2016/0120/1714062dz6.jpg | http://www.redapple.com.cn/upload/2016/0120/1714b2n2rd.jpg | http://www.redapple.com.cn/upload/2016/0120/17148lpjr2.jpg | http://www.redapple.com.cn/upload/2016/0120/1714v0rf2p.jpg,data/images/redapple/1049/display_01.jpg | data/images/redapple/1049/display_02.jpg | data/images/redapple/1049/display_03.jpg | data/images/redapple/1049/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1049.aspx
2026-04-08,红苹果,1048,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,哥德II,哥德II,哥德II,现代简约,连锁弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/17098pzbh8.jpg,,4,http://www.redapple.com.cn/upload/2016/0120/1710f8fzl2.jpg | http://www.redapple.com.cn/upload/2016/0120/1710z68pld.jpg | http://www.redapple.com.cn/upload/2016/0120/1710b4lvxx.jpg | http://www.redapple.com.cn/upload/2016/0120/1710l0dd4j.jpg,4,http://www.redapple.com.cn/upload/2016/0120/1710f8fzl2.jpg | http://www.redapple.com.cn/upload/2016/0120/1710z68pld.jpg | http://www.redapple.com.cn/upload/2016/0120/1710b4lvxx.jpg | http://www.redapple.com.cn/upload/2016/0120/1710l0dd4j.jpg,data/images/redapple/1048/display_01.jpg | data/images/redapple/1048/display_02.jpg | data/images/redapple/1048/display_03.jpg | data/images/redapple/1048/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1048.aspx
2026-04-08,红苹果,1047,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,哥德III,哥德III,哥德III,现代简约,连锁弹簧,,1800X2000,,https://web-1251105621.cos.ap-guangzhou.myqcloud.com/270--kb.jpg,,6,https://web-1251105621.cos.ap-guangzhou.myqcloud.com/270--kb.jpg | http://www.redapple.com.cn/upload/2016/0120/1700p02t20.jpg | http://www.redapple.com.cn/upload/2016/0120/1700hhh4bp.jpg | http://www.redapple.com.cn/upload/2016/0120/1700vz402j.jpg | http://www.redapple.com.cn/upload/2016/0120/1700z486bz.jpg | http://www.redapple.com.cn/upload/2016/0120/17008h0xph.jpg,6,https://web-1251105621.cos.ap-guangzhou.myqcloud.com/270--kb.jpg | http://www.redapple.com.cn/upload/2016/0120/1700p02t20.jpg | http://www.redapple.com.cn/upload/2016/0120/1700hhh4bp.jpg | http://www.redapple.com.cn/upload/2016/0120/1700vz402j.jpg | http://www.redapple.com.cn/upload/2016/0120/1700z486bz.jpg | http://www.redapple.com.cn/upload/2016/0120/17008h0xph.jpg,data/images/redapple/1047/display_01.jpg | data/images/redapple/1047/display_02.jpg | data/images/redapple/1047/display_03.jpg | data/images/redapple/1047/display_04.jpg | data/images/redapple/1047/display_05.jpg | data/images/redapple/1047/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1047.aspx
2026-04-08,红苹果,1046,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,大师I,大师I,大师I,现代简约,连锁弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/1647px2l48.jpg,,5,http://www.redapple.com.cn/upload/2016/0120/16488000pz.jpg | http://www.redapple.com.cn/upload/2016/0120/16480220t8.jpg | http://www.redapple.com.cn/upload/2016/0120/164824v4x6.jpg | http://www.redapple.com.cn/upload/2016/0120/16486r4l8v.jpg | http://www.redapple.com.cn/upload/2016/0120/1648zn0hnz.jpg,5,http://www.redapple.com.cn/upload/2016/0120/16488000pz.jpg | http://www.redapple.com.cn/upload/2016/0120/16480220t8.jpg | http://www.redapple.com.cn/upload/2016/0120/164824v4x6.jpg | http://www.redapple.com.cn/upload/2016/0120/16486r4l8v.jpg | http://www.redapple.com.cn/upload/2016/0120/1648zn0hnz.jpg,data/images/redapple/1046/display_01.jpg | data/images/redapple/1046/display_02.jpg | data/images/redapple/1046/display_03.jpg | data/images/redapple/1046/display_04.jpg | data/images/redapple/1046/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1046.aspx
2026-04-08,红苹果,1045,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,大师II,大师II,大师II,现代简约,天然乳胶、独立袋装弹簧、连锁弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/16462fl0xx.jpg,,4,http://www.redapple.com.cn/upload/2016/0120/164624lh2v.jpg | http://www.redapple.com.cn/upload/2016/0120/16468j02f4.jpg | http://www.redapple.com.cn/upload/2016/0120/164604rnz6.jpg | http://www.redapple.com.cn/upload/2016/0120/1646t40f62.jpg,4,http://www.redapple.com.cn/upload/2016/0120/164624lh2v.jpg | http://www.redapple.com.cn/upload/2016/0120/16468j02f4.jpg | http://www.redapple.com.cn/upload/2016/0120/164604rnz6.jpg | http://www.redapple.com.cn/upload/2016/0120/1646t40f62.jpg,data/images/redapple/1045/display_01.jpg | data/images/redapple/1045/display_02.jpg | data/images/redapple/1045/display_03.jpg | data/images/redapple/1045/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1045.aspx
2026-04-08,红苹果,1050,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,简约II,简约II,简约II,现代简约,连锁弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/1721x8br46.jpg,,3,http://www.redapple.com.cn/upload/2016/0120/17218z2dz4.jpg | http://www.redapple.com.cn/upload/2016/0120/1721r8p0t2.jpg | http://www.redapple.com.cn/upload/2016/0120/1721lr0jj6.jpg,3,http://www.redapple.com.cn/upload/2016/0120/17218z2dz4.jpg | http://www.redapple.com.cn/upload/2016/0120/1721r8p0t2.jpg | http://www.redapple.com.cn/upload/2016/0120/1721lr0jj6.jpg,data/images/redapple/1050/display_01.jpg | data/images/redapple/1050/display_02.jpg | data/images/redapple/1050/display_03.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1050.aspx
2026-04-08,红苹果,1042,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,艾特高I,艾特高I,艾特高I,现代简约,独立袋装弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/16266hjh80.jpg,,3,http://www.redapple.com.cn/upload/2016/0120/1626v8b02n.jpg | http://www.redapple.com.cn/upload/2016/0120/1626nr6d20.jpg | http://www.redapple.com.cn/upload/2016/0120/1626nbv8d4.jpg,3,http://www.redapple.com.cn/upload/2016/0120/1626v8b02n.jpg | http://www.redapple.com.cn/upload/2016/0120/1626nr6d20.jpg | http://www.redapple.com.cn/upload/2016/0120/1626nbv8d4.jpg,data/images/redapple/1042/display_01.jpg | data/images/redapple/1042/display_02.jpg | data/images/redapple/1042/display_03.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1042.aspx
2026-04-08,红苹果,1043,床垫,http://www.redapple.com.cn/product/p5/index.aspx,床垫,,http://www.redapple.com.cn/product/p5/index.aspx,,0,艾特高II,艾特高II,艾特高II,现代简约,独立袋装弹簧,,1800X2000,,http://www.redapple.com.cn/upload/2016/0120/1629t6ztrj.jpg,,5,http://www.redapple.com.cn/upload/2016/0120/1630j00pxj.jpg | http://www.redapple.com.cn/upload/2016/0120/16302dnft4.jpg | http://www.redapple.com.cn/upload/2016/0120/1630z8dr2n.jpg | http://www.redapple.com.cn/upload/2016/0120/163082h2xb.jpg | http://www.redapple.com.cn/upload/2016/0120/165068j42n.jpg,5,http://www.redapple.com.cn/upload/2016/0120/1630j00pxj.jpg | http://www.redapple.com.cn/upload/2016/0120/16302dnft4.jpg | http://www.redapple.com.cn/upload/2016/0120/1630z8dr2n.jpg | http://www.redapple.com.cn/upload/2016/0120/163082h2xb.jpg | http://www.redapple.com.cn/upload/2016/0120/165068j42n.jpg,data/images/redapple/1043/display_01.jpg | data/images/redapple/1043/display_02.jpg | data/images/redapple/1043/display_03.jpg | data/images/redapple/1043/display_04.jpg | data/images/redapple/1043/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p5/20160120/1043.aspx
2026-04-08,红苹果,918,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,枫木系列,淡色调的枫木系列，给人单纯、柔和、亲切的美感，散发“平淡质朴”之美。雅致的浅色枫木，充满现代气息。,http://www.redapple.com.cn/product/p4/fengmuxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1430tjlzvh.jpg,4,R0060-02 餐柜,R0060-02 餐柜,R0060-02,现代简约,三聚氰胺板,,770X395X860,,http://www.redapple.com.cn/upload/2016/0112/1101x684xd.jpg,http://www.redapple.com.cn/upload/2016/0112/1101pzpzxh.jpg,4,http://www.redapple.com.cn/upload/2016/0112/110246fx8t.jpg | http://www.redapple.com.cn/upload/2016/0112/1102l608ln.jpg | http://www.redapple.com.cn/upload/2016/0112/1102zl4824.jpg | http://www.redapple.com.cn/upload/2016/0112/1102llh2z4.jpg,4,http://www.redapple.com.cn/upload/2016/0112/110246fx8t.jpg | http://www.redapple.com.cn/upload/2016/0112/1102l608ln.jpg | http://www.redapple.com.cn/upload/2016/0112/1102zl4824.jpg | http://www.redapple.com.cn/upload/2016/0112/1102llh2z4.jpg,data/images/redapple/918/display_01.jpg | data/images/redapple/918/display_02.jpg | data/images/redapple/918/display_03.jpg | data/images/redapple/918/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/fengmuxilie/20160112/918.aspx
2026-04-08,红苹果,920,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,枫木系列,淡色调的枫木系列，给人单纯、柔和、亲切的美感，散发“平淡质朴”之美。雅致的浅色枫木，充满现代气息。,http://www.redapple.com.cn/product/p4/fengmuxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1430tjlzvh.jpg,4,R213 伸缩餐台,R213 伸缩餐台,R213,现代简约,实木/喷油玻璃,,1550/1200X850X760,内伸缩餐,http://www.redapple.com.cn/upload/2016/0112/1103nj8vhv.jpg,http://www.redapple.com.cn/upload/2016/0112/11042f686h.jpg,5,http://www.redapple.com.cn/upload/2016/0112/1104f8z046.jpg | http://www.redapple.com.cn/upload/2016/0112/1104668drx.jpg | http://www.redapple.com.cn/upload/2016/0112/11040x0ntj.jpg | http://www.redapple.com.cn/upload/2016/0112/11048bjt62.jpg | http://www.redapple.com.cn/upload/2016/0112/1104vv40d8.jpg,5,http://www.redapple.com.cn/upload/2016/0112/1104f8z046.jpg | http://www.redapple.com.cn/upload/2016/0112/1104668drx.jpg | http://www.redapple.com.cn/upload/2016/0112/11040x0ntj.jpg | http://www.redapple.com.cn/upload/2016/0112/11048bjt62.jpg | http://www.redapple.com.cn/upload/2016/0112/1104vv40d8.jpg,data/images/redapple/920/display_01.jpg | data/images/redapple/920/display_02.jpg | data/images/redapple/920/display_03.jpg | data/images/redapple/920/display_04.jpg | data/images/redapple/920/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/fengmuxilie/20160112/920.aspx
2026-04-08,红苹果,921,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,枫木系列,淡色调的枫木系列，给人单纯、柔和、亲切的美感，散发“平淡质朴”之美。雅致的浅色枫木，充满现代气息。,http://www.redapple.com.cn/product/p4/fengmuxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1430tjlzvh.jpg,4,R232-40 餐台,R232-40 餐台,R232-40,现代简约,三聚氰胺板,,1015X800X760,板面/铝合金圆脚,http://www.redapple.com.cn/upload/2016/0112/1105d0ndt8.jpg,http://www.redapple.com.cn/upload/2016/0112/11056rv24t.jpg,5,http://www.redapple.com.cn/upload/2016/0112/1105dp226x.jpg | http://www.redapple.com.cn/upload/2016/0112/110662r6p4.jpg | http://www.redapple.com.cn/upload/2016/0112/11062npz4l.jpg | http://www.redapple.com.cn/upload/2016/0112/1106z0j6r8.jpg | http://www.redapple.com.cn/upload/2016/0112/1106n0f286.jpg,5,http://www.redapple.com.cn/upload/2016/0112/1105dp226x.jpg | http://www.redapple.com.cn/upload/2016/0112/110662r6p4.jpg | http://www.redapple.com.cn/upload/2016/0112/11062npz4l.jpg | http://www.redapple.com.cn/upload/2016/0112/1106z0j6r8.jpg | http://www.redapple.com.cn/upload/2016/0112/1106n0f286.jpg,data/images/redapple/921/display_01.jpg | data/images/redapple/921/display_02.jpg | data/images/redapple/921/display_03.jpg | data/images/redapple/921/display_04.jpg | data/images/redapple/921/display_05.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/fengmuxilie/20160112/921.aspx
2026-04-08,红苹果,922,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,枫木系列,淡色调的枫木系列，给人单纯、柔和、亲切的美感，散发“平淡质朴”之美。雅致的浅色枫木，充满现代气息。,http://www.redapple.com.cn/product/p4/fengmuxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/1430tjlzvh.jpg,4,R573-2 厅房柜,R573-2 厅房柜,R573-2,现代简约,三聚氰胺板,,1000X390X1360,,http://www.redapple.com.cn/upload/2016/0112/11064t4p66.jpg,http://www.redapple.com.cn/upload/2016/0112/1107bvlx8j.jpg,4,http://www.redapple.com.cn/upload/2016/0112/1107l4jd42.jpg | http://www.redapple.com.cn/upload/2016/0112/110720tr8z.jpg | http://www.redapple.com.cn/upload/2016/0112/11076n40h8.jpg | http://www.redapple.com.cn/upload/2016/0112/110784j4lv.jpg,4,http://www.redapple.com.cn/upload/2016/0112/1107l4jd42.jpg | http://www.redapple.com.cn/upload/2016/0112/110720tr8z.jpg | http://www.redapple.com.cn/upload/2016/0112/11076n40h8.jpg | http://www.redapple.com.cn/upload/2016/0112/110784j4lv.jpg,data/images/redapple/922/display_01.jpg | data/images/redapple/922/display_02.jpg | data/images/redapple/922/display_03.jpg | data/images/redapple/922/display_04.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/fengmuxilie/20160112/922.aspx
2026-04-08,红苹果,937,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,樱桃系列——温暖格调,樱桃木又名“思念树”，自然的纹路会因时间的叠加而愈加立体、清晰，历久弥新。每一段线条都诉说着时间、爱与家的故事。,http://www.redapple.com.cn/product/p4/yingtaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14312tr4vp.jpg,7,R0028-3 餐柜/鞋柜/床前柜,R0028-3 餐柜/鞋柜/床前柜,R0028-3,现代简约,三聚氰胺板,,1120X320X1060,欧洲水青冈/指接结构/UV油漆，实心铝拉手条,http://www.redapple.com.cn/upload/2016/0113/1629dzd4t0.jpg,http://www.redapple.com.cn/upload/2016/0113/16304hlx8d.jpg,12,http://www.redapple.com.cn/upload/2016/0113/1630vd6j6h.jpg | http://www.redapple.com.cn/upload/2016/0113/1630lp28vb.jpg | http://www.redapple.com.cn/upload/2016/0113/1630znp4tl.jpg | http://www.redapple.com.cn/upload/2016/0113/16310p28fn.jpg | http://www.redapple.com.cn/upload/2016/0113/1631fbth0j.jpg | http://www.redapple.com.cn/upload/2016/0113/1631dx8fd2.jpg | http://www.redapple.com.cn/upload/2016/0113/1631jf04rh.jpg | http://www.redapple.com.cn/upload/2016/0113/1631fpjn6n.jpg | http://www.redapple.com.cn/upload/2016/0113/16318tzj4f.jpg | http://www.redapple.com.cn/upload/2016/0113/16310pvr28.jpg | http://www.redapple.com.cn/upload/2016/0113/1631nfvlb4.jpg | http://www.redapple.com.cn/upload/2016/0113/163146v2zr.jpg,12,http://www.redapple.com.cn/upload/2016/0113/1630vd6j6h.jpg | http://www.redapple.com.cn/upload/2016/0113/1630lp28vb.jpg | http://www.redapple.com.cn/upload/2016/0113/1630znp4tl.jpg | http://www.redapple.com.cn/upload/2016/0113/16310p28fn.jpg | http://www.redapple.com.cn/upload/2016/0113/1631fbth0j.jpg | http://www.redapple.com.cn/upload/2016/0113/1631dx8fd2.jpg | http://www.redapple.com.cn/upload/2016/0113/1631jf04rh.jpg | http://www.redapple.com.cn/upload/2016/0113/1631fpjn6n.jpg | http://www.redapple.com.cn/upload/2016/0113/16318tzj4f.jpg | http://www.redapple.com.cn/upload/2016/0113/16310pvr28.jpg | http://www.redapple.com.cn/upload/2016/0113/1631nfvlb4.jpg | http://www.redapple.com.cn/upload/2016/0113/163146v2zr.jpg,data/images/redapple/937/display_01.jpg | data/images/redapple/937/display_02.jpg | data/images/redapple/937/display_03.jpg | data/images/redapple/937/display_04.jpg | data/images/redapple/937/display_05.jpg | data/images/redapple/937/display_06.jpg | data/images/redapple/937/display_07.jpg | data/images/redapple/937/display_08.jpg | data/images/redapple/937/display_09.jpg | data/images/redapple/937/display_10.jpg | data/images/redapple/937/display_11.jpg | data/images/redapple/937/display_12.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/yingtaoxilie/20160113/937.aspx
2026-04-08,红苹果,936,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,樱桃系列——温暖格调,樱桃木又名“思念树”，自然的纹路会因时间的叠加而愈加立体、清晰，历久弥新。每一段线条都诉说着时间、爱与家的故事。,http://www.redapple.com.cn/product/p4/yingtaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14312tr4vp.jpg,7,R200G 餐台,R200G 餐台,R200G,现代简约,三聚氰胺板,,675/1165X805X725,单边折叠餐台，有效利用空间。,http://www.redapple.com.cn/upload/2016/0112/16344t022r.jpg,http://www.redapple.com.cn/upload/2016/0112/1636d806z4.jpg,7,http://www.redapple.com.cn/upload/2016/0112/1634tdz68l.jpg | http://www.redapple.com.cn/upload/2016/0112/1634x2t66x.jpg | http://www.redapple.com.cn/upload/2016/0112/1634xthd66.jpg | http://www.redapple.com.cn/upload/2016/0112/163486x4h2.jpg | http://www.redapple.com.cn/upload/2016/0112/1634402jl0.jpg | http://www.redapple.com.cn/upload/2016/0112/163482v26r.jpg | http://www.redapple.com.cn/upload/2016/0112/1634f62d84.jpg,7,http://www.redapple.com.cn/upload/2016/0112/1634tdz68l.jpg | http://www.redapple.com.cn/upload/2016/0112/1634x2t66x.jpg | http://www.redapple.com.cn/upload/2016/0112/1634xthd66.jpg | http://www.redapple.com.cn/upload/2016/0112/163486x4h2.jpg | http://www.redapple.com.cn/upload/2016/0112/1634402jl0.jpg | http://www.redapple.com.cn/upload/2016/0112/163482v26r.jpg | http://www.redapple.com.cn/upload/2016/0112/1634f62d84.jpg,data/images/redapple/936/display_01.jpg | data/images/redapple/936/display_02.jpg | data/images/redapple/936/display_03.jpg | data/images/redapple/936/display_04.jpg | data/images/redapple/936/display_05.jpg | data/images/redapple/936/display_06.jpg | data/images/redapple/936/display_07.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/yingtaoxilie/20160112/936.aspx
2026-04-08,红苹果,938,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,樱桃系列——温暖格调,樱桃木又名“思念树”，自然的纹路会因时间的叠加而愈加立体、清晰，历久弥新。每一段线条都诉说着时间、爱与家的故事。,http://www.redapple.com.cn/product/p4/yingtaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14312tr4vp.jpg,7,R212 伸缩餐台,R212 伸缩餐台,R212,现代简约,实木,,1550/1200X850X760,内伸缩餐台，实木脚UV油漆,http://www.redapple.com.cn/upload/2016/0113/1632px4vrj.jpg,http://www.redapple.com.cn/upload/2016/0113/1632pr00th.jpg,6,http://www.redapple.com.cn/upload/2016/0113/1633txhjx0.jpg | http://www.redapple.com.cn/upload/2016/0113/1633624nx6.jpg | http://www.redapple.com.cn/upload/2016/0113/16336vjhn0.jpg | http://www.redapple.com.cn/upload/2016/0113/1633d08028.jpg | http://www.redapple.com.cn/upload/2016/0113/1633ldff64.jpg | http://www.redapple.com.cn/upload/2016/0113/163360pt0j.jpg,6,http://www.redapple.com.cn/upload/2016/0113/1633txhjx0.jpg | http://www.redapple.com.cn/upload/2016/0113/1633624nx6.jpg | http://www.redapple.com.cn/upload/2016/0113/16336vjhn0.jpg | http://www.redapple.com.cn/upload/2016/0113/1633d08028.jpg | http://www.redapple.com.cn/upload/2016/0113/1633ldff64.jpg | http://www.redapple.com.cn/upload/2016/0113/163360pt0j.jpg,data/images/redapple/938/display_01.jpg | data/images/redapple/938/display_02.jpg | data/images/redapple/938/display_03.jpg | data/images/redapple/938/display_04.jpg | data/images/redapple/938/display_05.jpg | data/images/redapple/938/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/yingtaoxilie/20160113/938.aspx
2026-04-08,红苹果,939,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,樱桃系列——温暖格调,樱桃木又名“思念树”，自然的纹路会因时间的叠加而愈加立体、清晰，历久弥新。每一段线条都诉说着时间、爱与家的故事。,http://www.redapple.com.cn/product/p4/yingtaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14312tr4vp.jpg,7,R218 伸缩餐台,R218 伸缩餐台,R218,现代简约,实木,,1660/ 1360X850X760,UV油漆实木脚/钢化玻璃,http://www.redapple.com.cn/upload/2016/0113/1633lh2v48.jpg,http://www.redapple.com.cn/upload/2016/0113/1633jv26rt.jpg,6,http://www.redapple.com.cn/upload/2016/0113/16344l2dz4.jpg | http://www.redapple.com.cn/upload/2016/0113/1634d40tvv.jpg | http://www.redapple.com.cn/upload/2016/0113/16344lt6lt.jpg | http://www.redapple.com.cn/upload/2016/0113/16348n8h66.jpg | http://www.redapple.com.cn/upload/2016/0113/163446084f.jpg | http://www.redapple.com.cn/upload/2016/0113/163428h6p4.jpg,6,http://www.redapple.com.cn/upload/2016/0113/16344l2dz4.jpg | http://www.redapple.com.cn/upload/2016/0113/1634d40tvv.jpg | http://www.redapple.com.cn/upload/2016/0113/16344lt6lt.jpg | http://www.redapple.com.cn/upload/2016/0113/16348n8h66.jpg | http://www.redapple.com.cn/upload/2016/0113/163446084f.jpg | http://www.redapple.com.cn/upload/2016/0113/163428h6p4.jpg,data/images/redapple/939/display_01.jpg | data/images/redapple/939/display_02.jpg | data/images/redapple/939/display_03.jpg | data/images/redapple/939/display_04.jpg | data/images/redapple/939/display_05.jpg | data/images/redapple/939/display_06.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/yingtaoxilie/20160113/939.aspx
2026-04-08,红苹果,940,餐厅,http://www.redapple.com.cn/product/p4/index.aspx,樱桃系列——温暖格调,樱桃木又名“思念树”，自然的纹路会因时间的叠加而愈加立体、清晰，历久弥新。每一段线条都诉说着时间、爱与家的故事。,http://www.redapple.com.cn/product/p4/yingtaoxilie/index.aspx,http://www.redapple.com.cn/upload/2016/0105/14312tr4vp.jpg,7,R403 妆椅,R403 妆椅,R403,现代简约,实木/真皮,,480X445X610,欧洲水青冈/UV油漆,http://www.redapple.com.cn/upload/2016/0113/1634z4z20z.jpg,http://www.redapple.com.cn/upload/2016/0113/1634jb6v64.jpg,9,http://www.redapple.com.cn/upload/2016/0113/16350h62pn.jpg | http://www.redapple.com.cn/upload/2016/0113/1635bbh2d4.jpg | http://www.redapple.com.cn/upload/2016/0113/163548tnhr.jpg | http://www.redapple.com.cn/upload/2016/0113/163522p64v.jpg | http://www.redapple.com.cn/upload/2016/0113/1635hf2zv8.jpg | http://www.redapple.com.cn/upload/2016/0113/16354820d2.jpg | http://www.redapple.com.cn/upload/2016/0113/1635tl80h8.jpg | http://www.redapple.com.cn/upload/2016/0113/1635p4p66h.jpg | http://www.redapple.com.cn/upload/2016/0113/1635rz00x0.jpg,9,http://www.redapple.com.cn/upload/2016/0113/16350h62pn.jpg | http://www.redapple.com.cn/upload/2016/0113/1635bbh2d4.jpg | http://www.redapple.com.cn/upload/2016/0113/163548tnhr.jpg | http://www.redapple.com.cn/upload/2016/0113/163522p64v.jpg | http://www.redapple.com.cn/upload/2016/0113/1635hf2zv8.jpg | http://www.redapple.com.cn/upload/2016/0113/16354820d2.jpg | http://www.redapple.com.cn/upload/2016/0113/1635tl80h8.jpg | http://www.redapple.com.cn/upload/2016/0113/1635p4p66h.jpg | http://www.redapple.com.cn/upload/2016/0113/1635rz00x0.jpg,data/images/redapple/940/display_01.jpg | data/images/redapple/940/display_02.jpg | data/images/redapple/940/display_03.jpg | data/images/redapple/940/display_04.jpg | data/images/redapple/940/display_05.jpg | data/images/redapple/940/display_06.jpg | data/images/redapple/940/display_07.jpg | data/images/redapple/940/display_08.jpg | data/images/redapple/940/display_09.jpg,优先使用前端详情轮换图 largimg 图集；若图集缺失则回退到列表首图和 hover 图,http://www.redapple.com.cn/product/p4/yingtaoxilie/20160113/940.aspx
